"subj_idx","stim","response","rt","condition","amygdala_pe"
2029,0,0,1.7168,1,-0.7497538992
2029,1,1,1.3601,1,0.1980728976
2029,-0.5,0,1.2655,1,-1.958050471
2029,0.5,1,1.3537,1,-2.888909605
2029,-1,0,0.9684,-1,-0.2115239811
2029,-0.5,0,1.2075,-1,0.7278148498
2029,1,1,1.069,-1,0.4560028363
2029,-1,0,1.0737,-1,0.5453902318
2029,-0.5,0,1.2147,1,0.1715777986
2029,5,1,1.3659,1,0.4754765589
2029,-0.5,0,2.1245,-1,-0.1254988252
2029,-1.5,0,1.0383,1,-0.7906138708
2029,1,1,1.9235,-1,-0.5783835778
2029,1.5,1,0.8734,1,-0.406670929
2029,1,1,1.1688,-1,-1.647985987
2029,0.5,1,1.8868,-1,-0.8340573724
2030,0,1,1.5117,-1,-0.5391463298
2030,1,1,1.3668,1,-0.02325458698
2030,-1,0,0.96,-1,0.2910698836
2030,-1.5,0,1.6466,1,-0.01752634307
2030,-0.5,1,2.1433,-1,-0.07642955551
2030,1,1,1.6142,1,0.2310051658
2030,0,1,1.234,-1,0.7397448053
2030,1,1,3.4139,-1,0.4745347452
2030,0,0,1.503,-1,-0.05632381281
2030,0.5,1,1.1455,1,-0.2579775263
2030,-1,0,1.6787,-1,0.1416100357
2030,-0.5,0,2.9421,-1,0.02219365159
2030,0.5,1,1.2675,1,0.2526463863
2030,0,0,1.7739,-1,-0.05965481582
2030,0.5,1,2.7716,-1,0.3526771751
2030,-1,0,2.2357,-1,0.4782495939
2030,1,1,0.7712,1,0.1431401792
2030,1,1,1.6897,-1,0.06268573434
2030,-0.5,0,1.0557,-1,0.4209663588
2030,0,1,2.8174,1,0.6886178855
2030,-0.5,0,1.8589,1,-0.6998016828
2030,1,1,1.4095,-1,0.3801602223
2030,0.5,1,2.4213,-1,0.018336758
2030,0,0,1.7971,1,0.1278536429
2030,-1,0,1.4375,1,0.07844476961
2030,0.5,1,1.624,1,-0.06896468282
2030,-1,0,1.8037,1,0.02497064451
2030,-0.5,1,2.5431,1,0.718575191
2030,-1,0,1.223,1,-0.2257429982
2030,0,1,2.0712,-1,-0.09922922602
2030,-1,0,1.1904,-1,-0.1260482738
2030,0.5,1,1.7059,-1,-0.2471540645
2030,-0.5,0,3.9776,1,-0.4761321662
2030,-1,0,1.2188,1,-0.1010422015
2030,-1.5,0,0.973,-1,-1.262431219
2030,-1,0,0.9382,1,-1.340789922
2030,1,1,1.5824,-1,0.1233850073
2030,1.5,1,1.4071,1,-0.1920086528
2030,0,1,1.1763,1,-0.9652874441
2030,0.5,1,1.2702,1,-0.6554309132
2030,0.5,0,1.4692,-1,0.2304362523
2030,1.5,1,1.2965,1,0.0451724067
2030,1,1,1.573,1,-0.509557295
2030,-1.5,0,1.4649,1,-0.4700758046
2030,-1,0,1.0492,-1,0.510754598
2030,0,1,1.4578,-1,-0.09298777231
2030,-0.5,0,1.1646,1,-0.09992405391
2030,0.5,1,2.183,1,0.1163084225
2030,1,1,1.2925,-1,0.3006734975
2030,-1,0,1.1727,1,-0.02730373177
2030,0,1,1.4983,1,-0.08460773019
2030,0.5,1,1.2706,-1,0.07157931384
2030,-1.5,0,1.2494,1,-0.08638490711
2030,-1.5,0,1.5128,-1,-0.8107755538
2030,0.5,0,2.5392,1,-0.2044698361
2030,-0.5,0,1.187,1,0.03486299669
2030,-1.5,0,1.2339,-1,-0.8822798579
2030,0,1,2.8995,-1,-0.0359676549
2030,-0.5,1,1.3756,-1,0.7155618727
2030,1,1,1.1302,1,0.230338689
2030,-1.5,0,0.8082,-1,-0.7633063147
2030,1.5,1,0.5886,-1,0.5840466925
2030,-0.5,1,1.5525,-1,0.5598514294
2030,-5,0,1.5926,1,0.5305282265
2030,0,1,2.1875,-1,0.6495360351
2030,0,1,1.0959,-1,0.1717217426
2030,1.5,1,1.307,-1,-1.721827696
